group_id,post_id,text
pro_che,103613,"ВНИМАНИЕ!
Напоминаем!
Членам Профсоюза, чьи дети оканчивают в этом году 11 класс, нужно получить 24 апреля материальную помощь. 
Подробная информация есть во всех первичных организациях. Обращайтесь к председателям профкомов."
pro_che,103612,"Педагоги обсуждают озвученную инициативу министерства просвещения о введении единого расписания уроков.

Что подразумевается под единым расписанием? Продолжительность уроков, фиксированная ""норма"" часов для каждого учителя, список уроков на каждый день для каждого класса?
Значит ли это, что теперь в Москве и, допустим, в Новом Уренгое или в Калининграде, - словом, в любом городе или селе по средам в пятых классах первым уроком будет литература, а третьим, к примеру, история?
Именно так поняли слово ""единое"" большинство учителей и директоров школ. И сразу миллион вопросов: ведь все школы разные, ситуации разные, кто-то ведет уроки по двум предметам, кто-то уходит на больничный и т.п.
Как сообщили ""Российской газете"" в Минпросвещения, ""единое расписание разработано для каждого варианта федерального учебного плана всех уровней общего образования"". Министерство уже работает с Роспотребнадзором по его согласованию. 
 
В Минпросвещения подчеркнули: школы смогут адаптировать расписание под свои условия, но в рамках единых федеральных требований. 
 
- Ключевая задача единого расписания - соответствие СанПиН, минимизация перегрузки, учет биоритмов школьников и равномерное распределение учебной нагрузки в течение недели, - добавили в ведомстве. - Это важный шаг к здоровью, успешному обучению и гармоничному развитию наших детей. 
 
Как пояснила ""РГ"" заведующая центром математического и естественно-научного общего образования Института содержания и методов обучения Наталья Волынчук, важно, чтобы было не только единство в изучении учебных предметов, но и учет физиологических особенностей детей.
Подробно: https://rg.ru/2025/04/20/vsem-urok.html"
pro_che,103610,"СПРАШИВАЛИ? ОТВЕЧАЕМ!
Вопрос:Может ли педагог быть материально ответственным лицом? 
Ответ: Нет, не может.
‼👉Вопрос заключения договоров о полной индивидуальной материальной ответственности регулируется ст. 244 Трудового кодекса РФ и постановлением Министерства труда и социального развития Российской Федерации от 31.12.2002 № 85, утвердившим Перечень должностей и работ, замещаемых или выполняемых работниками, с которыми работодатель может заключать письменные договоры о полной индивидуальной или коллективной (бригадной) материальной ответственности, а также типовые формы договоров о полной материальной ответственности. 
‼👉Возможность заключения договора о полной индивидуальной ответственности с лицами, занимающими должность «педагог (учитель)», указанным перечнем не предусмотрена.

‼👉Есть вопросы? Возникли проблемы? Члены Профсоюза могут получить квалифицированную юридическую помощь по адресу: ул. Металлургов, д. 3А, каб. 13, тел. 30-24-70 ИЛИ онлайн (контакты для получения онлайн консультации есть в первичных профсоюзных организациях)"
pro_che,103609,"Если рабочее место в трудовом договоре не указано, то уволить за прогул не получтся

В компании работала директор по закупкам. В какой-то момент её перевели на должность замдиректора по складскому учёту. За новой должностью последовало и новое рабочее место — прямо на складе. Женщина посчитала, что её новое рабочее место не соответствует безопасным условиям труда и вообще на её здоровье негативно влияет, написала гендиректору несколько служебок, но ответа не получила. Тогда сотрудница отказалась выполнять обязанности на новом рабочем месте. Её уволили за прогул, а она пошла судиться.

Первая инстанция поддержала сотрудницу. Судьи решили, что условия труда на её новом рабочем месте на самом деле были небезопасными. Апелляция поддержала работодателя. Кассация засомневалась, что это верное решение, поэтому направила дело на пересмотр. При этом судьи отметили, что в трудовом договоре с сотрудницей рабочее место не указали. Где именно будет работать женщина, определили приказом, а потом очередным приказом её пересадили на склад.Если в трудовом договоре рабочее место не определили, то нельзя и привлечь к ответственности за отсутствие на нём. 

Источник: Определение Второго кассационного суда общей юрисдикции от 27 февраля 2024 г. по делу № 8Г-1188/2024"
pro_che,103608,"Роструд разъяснил, может ли у работника быть две должностные инструкции

Если работник занимает одну должность, то у него не может быть двух должностных инструкций.

Правовое обоснование: 
Согласно абз. 3 ч. 2 ст. 57 ТК РФ трудовая функция (работа по должности в соответствии со штатным расписанием, профессии, специальности с указанием квалификации; конкретный вид поручаемой работнику работы) является обязательным для включения в трудовой договор условием.

Источник: https://онлайнинспекция.рф/questions/view/217589"
pro_che,103604,Новости от партнера Профсоюза
pro_che,103586,"Учителя в ряде регионов России отказываются принимать участие в организации и проведении государственной итоговой аттестации (ГИА). Причина — низкая оплата, которая может составлять даже 120–150 рублей за полный рабочий день. В Рособрнадзоре напомнили, что размер и порядок выплаты такой компенсации устанавливают власти регионов, повлиять на это федеральный центр не может. В результате учителя жалуются, что их включают в списки работающих на ГИА без спроса, хотя это дело добровольное."
pro_che,103584,"Уважаемые члены Профсоюза!
‼👉Напоминаем, последний день приема документов для оформления налоговых деклараций (социальные и имущественные вычеты) ✅24 апреля (четверг).
❗Подробная информация есть во всех первичных организациях. 
‼👉В мае приема документов не будет"
pro_che,103583,"В школах введут единое расписание уроков 
Министр просвещения Сергей Кравцов сообщил, что в российских школах введут единое расписание уроков. Он уточнил, что разработка инициативы находится на завершающем этапе. 
С сентября 2025 года в школах начнет действовать единое планирование по предметам, напомнил министр. Также установят норму по количеству контрольных и проверочных работ, включая всероссийские. Их должно быть не более 10% от всех занятий по программе.
 Также он  пояснил, что штатные расписания позволят отследить объем нагрузки на учителей, сколько уроков и для какого количества школьников провел педагог. 

Источник: РИА Новости"
pro_che,103582,"‼👉Нерабочими праздничными днями в мае 2025 года будут:
👉при шестидневной рабоче неделе 1, 8, 9 мая
👉при пятидневной рабочей неделе 1,2,8, 9 мая
✅30 апреля сокращенный предпраздничный день. 
✅7 мая обычный (не сокращенный) рабочий день.

‼👉Обращаем внимание! 
В 2025 году в соответствии с Постановлением Правительства РФ от 04.10.2024 N 1335 ""О переносе выходных дней в 2025 году"" перенесены выходные дни: 
с субботы 4 января на пятницу 2 мая; 
с воскресенья 23 февраля на четверг 8 мая.
‼‼Для работников с шестидневной рабочей неделей не переносится 4 января, так как этот день выпадает на субботу, а 
суббота является рабочим днем для шестидневной рабочей недели."
pro_che,103581,"СПРАШИВАЛИ? ОТВЕЧАЕМ!
Вопрос: Работаю в должности ""советник директора по воспитанию и взаимодействию с детскими общественными объединениями"". Дает ли работа в этой должности право на досрочное назначение страховой пенсии по старости?
Ответ: Да, дает.
С 2024 года был расширен список педагогических работников, которые имеют право досрочно выйти на пенсию. Теперь в него включены «тьютор», «инструктор по физической культуре» и «советник директора по воспитанию и взаимодействию с детскими общественными объединениями». Периоды работы в этих должностях с учётом выполнения всех условий, предусмотренных пенсионным законодательством, будут включены в специальный стаж, дающий право на досрочное пенсионное обеспечение.

‼👉Есть вопросы? Возникли проблемы? Члены Профсоюза могут получить квалифицированную юридическую помощь по адресу: ул. Металлургов, д. 3А, каб. 13, тел. 30-24-70 ИЛИ онлайн (контакты для получения онлайн консультации есть в первичных профсоюзных организациях)"
pro_che,103580,"‼При карантине в саду педиатр вправе оформить больничный родителям здоровых детей

СФР пытался взыскать с детской поликлиники расходы в размере пособия по временной нетрудоспособности, оплаченного на основании больничного, который оформил врач поликлиники – по мнению Фонда, этот листок нетрудоспособности был выдан незаконно: 
- листок по карантину (с кодом ""03-карантин"") оформлен маме мальчика, которому было отказано в посещении детсада в связи с установленным в нем карантином по кори, 
- между тем карантин был установлен только на основании внутреннего приказа садика, при этом главный санитарный врач в регионе своим постановлением не вводил никакого карантина, а лишь указал детскому дошкольному учреждению на необходимость проведения профилактических мероприятий по предотвращению распространения кори. 

Однако суды всех трех инстанций отказали Фонду по следующим основаниям: 
- предписанием территориального отдела Управления Роспотребнадзора для предупреждения распространения инфекционного заболевания в спорном детсаду (в связи с регистрацией случая заболевания корью у ребенка) предписано организовать и провести комплекс противоэпидемических мероприятий в соответствии с требованиями СанПиН 3.3686-21, в том числе при выявлении очага инфекции в дошкольной образовательной организации с момента выявления первого больного до 21 дня с момента выявления последнего заболевшего в коллектив не принимать вновь и отстранять лиц, не болевших корью, и не привитых против кори или привитых после 21 календарного дня; 

-детсад обязан соблюдать требования санитарного законодательства, в том числе выполнять требования постановления Главного государственного санитарного врача РФ от 28 января 2021 г. № 4 и выданного на его основании предписания Управления правления Роспотребнадзора, которым установлены ограничения на посещение дошкольной образовательной организации (ст. 10, 11 Закона № 52-ФЗ, п. 2 ч. 6 ст. 28, ст. 41 Закона № 273-ФЗ). Приказом детсада в соответствии с Законом № 52-ФЗ и предписанием Управления введены ограничительные (карантинные) мероприятия, в частности, приказано не допускать в группы новых и временно отсутствовавших детей, не болевших корью и не привитых против нее, привитых по эпидпоказаниям (в течение первых 72 часов) в группу, где зарегистрирован случай заболевая корью; 

- кроме того, согласно п. 2743 СанПиН 3.3686-21 при выявлении очага инфекции в дошкольных образовательных организациях с момента выявления первого больного до 21 дня с момента выявления последнего заболевшего в коллектив не принимаются вновь и отстраняются лица, не болевшие корью и не привитые против этих инфекций или привитые до 21 календарного дня; 

-основанием для выдачи спорного листка нетрудоспособности являлось то, что ребенок не был вакцинирован от кори, в связи с чем обоснованно признан лицом с высоким риском заражения или носительства вируса кори (код по МКБ-10 – Z20.8 Контакт с больным и возможность заражения другими инфекционными болезнями). Осмотр осуществлялся участковым педиатром ежедневно – для контроля состояния ребенка и недопущения развития инфекционного процесса; осмотр осуществлялся в амбулаторных условиях в сопровождении матери; 

- таким образом, поликлиника оформила листок нетрудоспособности матери ребенка, посещающего дошкольное учреждение, в котором на основании предписания Управления и приказа дошкольного учреждения введены ограничительные (карантинные) мероприятия, в частности, запрет на посещение лиц, не болевших корью и не привитых против кори или привитых после 21 календарного дня, что не противоречит требованиям действующего законодательства; 
выдача спорного листка нетрудоспособности матери ребенка в период отстранения ребенка от посещения детсада в связи с регистрацией случая заболевания и предупреждения распространения кори свидетельствует о том, что в соответствующий период работник был временно нетрудоспособен (фактически он не мог выполнять трудовые обязанности в связи с невозможностью прийти на работу во избежание риска заражения окружающих); нахождение работника на изоляции с ребенком обусловлено исполнением соответствующих распорядительных указаний Главного государственного санврача РФ, Управления Роспотребнадзора, то есть объективными основаниями, которые не зависят от воли родителя; 

- следовательно, спорные расходы Фонда на выплату пособия по временной нетрудоспособности возникли в связи с наступлением страхового случая – карантина (изоляции) ребенка застрахованного лица, а не в результате неправомерных действий поликлиники, незаконность которых Фондом не доказана, как и наличие причинно-следственной связи между действиями именно поликлиники и возникновением убытков у Фонда.

Источник: Постановление Арбитражного суда Западно-Сибирского округа от 4 марта 2025 г. N Ф04-515/25 по делу N А75-13302/2024"
pro_che,103579,"Сотрудник вправе отказаться от работы, которая не предусмотрена трудовым договором 

Женщина трудится в отделе кадров. Приказом по организации её обязали проводить инструктажи по ГО и ЧС. При этом данные инструктажи не входят в её должностную инструкцию и не прописаны в трудовом договоре. Доплаты за это работодатель тоже не предусмотрел. Вправе ли сотрудница отказать компании? такой вопрос поступил в Роструд.

Трудинспекторы напомнили, что компания вправе поручать сотруднику какую-либо работу, не предусмотренную трудовым договором, только с его письменного согласия. Статья 60 Трудового кодекса напрямую указывает работодателям, что запрещается требовать от работника выполнения работы, не обусловленной трудовым договором, за исключением случаев, предусмотренных ТК и иными федеральными законами.

Источник: https://онлайнинспекция.рф/questions/view/218156"
pro_che,103571,"Учитель английского языка из Татарстана Игорь Киняев написал фельетон, в котором многие учителя и директора узнают себя.

""В полдень директор собрал тридцать пять учителей основного звена, одиннадцать педагогов младших классов, семь завучей, медсестру, психолога и завхоза. От спонтанного педсовета не ждали ничего хорошего. Учителя заходили в актовый зал и размышляли, за что их будут отчитывать на этот раз..."""
pro_che,103570,"Мошенники начали обманывать россиян при помощи схем, связанных с поддельными судебными исками.
Так, аферисты рассылают в Сети потенциальным жертвам тревожные сообщения на тему выдуманных юридических проблем, а затем используют их растерянность для дальнейшего обмана. 
Как отмечают эксперты, тематика судебных исков привлекательна для мошенников, поскольку использует естественный страх людей перед госорганами и правовыми последствиями.

Подробно: https://iz.ru/1871171/dmitrii-bulgakov/bukvy-zakona-mosenniki-stali-ispolzovat-shemy-s-sudebnymi-iskami"
pro_che,103568,"Можно ли взять ежегодный оплачиваемый отпуск сразу после декрета? 
 
☑ Да, конечно. Рассмотрим 3 ситуации: 
 
🟨После завершения отпуска по уходу за ребенком вы можете сразу уйти в ежегодный оплачиваемый отпуск и только после этого вернуться на работу. 
 
🟨После отпуска по беременности и родам вы можете уйти в ежегодный оплачиваемый отпуск, а затем оформить отпуск по уходу за ребенком. 
 
🟨Вы можете уйти в ежегодный оплачиваемый отпуск после отпуска по беременности и родам, а затем выйти на работу. Например, если в отпуск по уходу за ребенком уходит бабушка или папа. 
 
❗️Во всех случаях вы можете использовать все дни ежегодного оплачиваемого отпуска независимо от графика отпусков в вашей организации и стажа работы у данного работодателя.

Источник: https://t.me/mintrudrf/2398"
pro_che,103567,
pro_che,103563,"ПРЯМАЯ РЕЧЬ
Николай Яременко, главный редактор ИА «РосБалт», доцент Финансового университета
С восторгом и трепетом внимаем мы новостям из кулуаров власти. 
Наконец-то наши неутомимые депутаты явили миру идею поистине революционную, способную одним махом решить демографические проблемы, укрепить бюджет и, что самое главное, возвести развод в ранг заслуженного, элитарного блага! Речь идет о предложении ввести госпошлину за расторжение брака в размере 100 000 рублей. 
 
Ведь что такое развод по своей сути? Это не трагедия, как твердят нам ретрограды и пессимисты. Нет, развод — это акт освобождения, шанс начать жизнь с чистого листа, как бы пафосно это ни звучало. Это возможность элегантно признать: «Да, здесь я немного ошибся (лась), пора исправлять». Это священное право не отравлять миазмами несварения характеров жизнь себе и, что еще важнее, некогда любимому человеку. Развод — это гигиеническая процедура для души, позволяющая вычистить авгиевы конюшни неудачных отношений. 
 
И как же тонко депутат Милонов прочувствовал эту суть! Вводя пошлину в 100 000 рублей, он не запрещает развод, о нет! Он делает его осознанным, ценным и, не побоюсь этого слова, престижным. 
 
Во-первых, это великолепный фильтр. Больше никаких импульсивных решений после ссоры из-за невымытой чашки. Чтобы расстаться, придется не просто хлопнуть дверью, а серьезно задуматься, накопить денег, возможно, взять микрокредит под грабительский процент (что само по себе добавит остроты ощущений и заставит ценить свободу еще больше). Только истинно страждущие, те, для кого совместная жизнь превратилась в пытку, пройдут этот квест. Развод станет уделом сильных духом и финансово состоятельных. Это будет означать: «Я не просто ушел (ла), я заплатил (а) за свое право на счастье!» 
 
Во-вторых, это мощный стимул для личностного роста и повышения финансовой грамотности еще до брака. Зная, что «вход — рубль, выход — сто тысяч», молодые (и не очень) люди будут тщательнее подходить к выбору партнера. Возможно, даже введут предбрачные финансовые тесты и курсы по управлению гневом. А те, кто уже в браке, получат весомый аргумент в пользу сохранения мира: «Дорогой (ая), давай не будем ссориться, помнишь про пошлину? Лучше купим новый телевизор». Экономия — двигатель любви!

В-третьих, это реальная забота о благосостоянии нации. Только представьте, какие суммы потекут в казну! Эти деньги можно будет направить на поддержку… ну, например, крепких семей. Тех, кто смог избежать соблазна развода, превозмог себя и сохранил ячейку общества (или просто не нашел 100 000). Круг замкнулся. Все логично и справедливо. 
 
Конечно, найдутся скептики, которые начнут занудно бормотать, что это загонит несчастных людей в ловушку, что домашнее насилие станет еще более скрытым, что бедные не смогут позволить себе уйти от абьюзера… Но позвольте, разве построение светлого будущего обходится без мелких издержек? Главное — стратегическая цель! А цель — сделать развод выстраданным и оплаченным благом, доступным лишь тем, кто действительно готов начать новую жизнь и может себе это позволить. 
 
Так что поддержим инициативу! Пусть развод станет таким же признаком статуса, как швейцарские часы или породистый кот. А там, глядишь, и за свадьбу введут аналогичную пошлину — чтобы дважды думали, прежде чем начинать затратный проект под названием «семья». Вперед, к осознанным и дорогим решениям! Ура!

Источник: https://www.rosbalt.ru/news/2025-04-14/nikolay-yaremenko-razvod-v-rossii-stanet-elitarnym-blagom-5368699"
pro_che,103560,"БУДЬТЕ ЗДОРОВЫ!
Чрезвычайная ситуация случилась в алтайском городе Бийске: в детской больнице, которая обслуживает 42 тысячи детей, вместо дипломированных педиатров прием пациентов ведут фельдшеры. Во многих городах и регионах дефицит врачей ничуть не меньше. Почему — выясняли «Новые Известия»."
pro_che,103559,"💻 Дополнительная работа: разбираемся в нюансах совмещения, расширения зон обслуживания и замещения 
 
🖥 Нередко работодатели предлагают сотрудникам выполнять дополнительные обязанности. Но не всегда понятно, как правильно оформить такие отношения и какие права имеет работник. В посте рассказываем о нюансах дополнительной работы. 👇 
 
👀 Основные отличия: 
 
1⃣ Совмещение профессий (должностей) - выполнение работы по другой профессии/должности. 
Пример: секретарю поручают обязанности офис-менеджера. 
 
2⃣ Расширение зон обслуживания (увеличение объема работ) - большее количество участков, помещений, площади обслуживания, больший объем работ в рамках своей должности. 
Пример: уборщице поручают уборку дополнительных помещений. 
 
3⃣Замещение - временное исполнение обязанностей отсутствующего работника . 
👉 Данный вид работы может осуществляться и при совмещении профессий (должностей), и при расширении зон обслуживания (увеличении объема работ). 
⚠Если в трудовом договоре прописано, что вы, например, должны замещать коллегу, когда он временно отсутствует, то оплачивать дополнительную нагрузку работодатель не обязан. 
 
📄 Для оформления всех видов работ необходимы: 
🔹 Письменное согласие работника. 
🔹 Дополнительное соглашение к трудовому договору. 
 
Важно! 
📌 Все виды дополнительной работы выполняются в рамках установленного рабочего времени. 
📌 Размер доплаты определяется трудовым договором или дополнительным соглашением к трудовому договору. 
📌 Работник и работодатель имеют право досрочно отказаться от дополнительной работы, предупредив друг друга за 3 рабочих дня.

Источник: https://t.me/rostrud_official/3435"
pro_che,103551,"ЛИЧНЫЙ ОПЫТ
Учитель истории и обществознания Андрей Дергачев, честно признается, что пришел в школу «на время». Как так вышло и почему он всё еще преподает, он рассказывает в своем новом тексте."
pro_che,103550,"Глава комитета Госдумы по развитию гражданского общества Яна Лантратова направила обращение министру просвещения РФ Сергею Кравцову с предложением пересмотреть критерии аттестации педагогических работников в сторону более объективной оценки их компетенций, а также ввести механизм апелляции

В документе отмечается, что с 2023 года в России внедрена новая система аттестации с использованием Единых федеральных оценочных материалов (ЕФОМ), которые оценивают профессиональные, предметные и коммуникативные компетенции, однако педагоги сталкиваются с трудностями во время аттестации. 
Речь о невозможности оперативного повторного прохождения процедуры и об отсутствии механизма обжалования решений. 
По мнению Лантратовой, в существующей системе есть избыточные требования, не связанные напрямую с преподаванием – например, проверка навыков в документообороте и административных задачах, что усложняет процесс и снижает объективность оценки. 
Депутат Госдумы предлагает оптимизировать критерии оценки, сократив влияние административных навыков, или вынести их в отдельный блок для управленческих должностей, а также ввести действенный механизм апелляции, позволяющий педагогам оперативно оспаривать решения аттестационных комиссий. Парламентарий считает, что такие изменения сделают систему аттестации более справедливой, прозрачной и ориентированной на реальные профессиональные качества педагогов."
pro_che,103549,"‼Если день выплаты зарплаты выпадает на выходной, работодателю необходимо соблюсти требования выплаты зарплаты накануне этого дня. 

‼👉В противном случае он может быть оштрафован за нарушение сроков выплаты зарплаты (ч.6 ст. 5.27 КоАП РФ):
✅на сумму от 30 000 – 50 000 рублей - для самой организации; 
✅на сумму от 10 000 - 20 000 руб. - для ее должностных лиц; 
✅на сумму 1 000 – 5 000 рублей - для ИП-работодателя. 

‼Кроме того, в случае нарушения срока выплаты зарплаты (включая ""аванс"") работодатель обязан уплатить работнику денежную компенсацию. Она рассчитывается исходя из ставки не ниже 1/150 действующей в это время ключевой ставки Центробанка за каждый день задержки начиная со следующего дня после установленного срока выплаты по день фактического расчета включительно (ст. 236 ТК РФ)."
pro_che,103546,"СПРАШИВАЛИ? ОТВЕЧАЕМ!
Вопрос: Работаю в общеобразовательной школе педагогом-психологом. Почему мне не идет льготный стаж?
Ответ: Согласно п. 3 Постановления Правительства РФ от 16.07.2014 N 665 исчисление периодов работы, дающей право на досрочное назначение страховой пенсии по старости в соответствии со статьями 30 и 31 Федерального закона «О страховых пенсиях», осуществляется с применением Правил исчисления периодов работы, дающей право на досрочное назначение трудовой пенсии по старости лицам, осуществлявшим педагогическую деятельность в учреждениях для детей, в соответствии с подпунктом 19 пункта 1 статьи 27 Федерального закона «О трудовых пенсиях в Российской Федерации», утвержденных постановлением Правительства Российской Федерации от 29 октября 2002 г. N 781 (далее – Правила). 
 
В соответствии с п. 11 названных Правил работа в должности педагога-психолога засчитывается в льготный педагогических стаж лишь в случае, если она осуществлялась в образовательных учреждениях для детей-сирот и детей, оставшихся без попечения родителей, в специальных (коррекционных) образовательных учреждениях для обучающихся (воспитанников) с отклонениями в развитии, в специальных учебно-воспитательных учреждениях открытого и закрытого типа, в образовательных учреждениях для детей, нуждающихся в психолого-педагогической и медико-социальной помощи, и в учреждениях социального обслуживания. 
 
Таким образом, период работы в должности педагога-психолога в образовательном учреждении, не указанном в п. 11 Правил, не включается в льготный педагогический стаж.

‼👉Есть вопросы? Возникли проблемы? Члены Профсоюза могут получить квалифицированную юридическую помощь по адресу: ул. Металлургов, д. 3А, каб. 13, тел. 30-24-70 ИЛИ онлайн (контакты для получения онлайн консультации есть в первичных профсоюзных организациях)"
